Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
450.24,451.2,154.21,320.56,370.64,463.98
450.26,460.61,160.01,322.76,380.24,475.48
450.29,446.41,161.81,318.31,362.24,457.78
450.31,447.89,169.51,318.66,368.84,470.18
450.33,438.53,157.31,310.31,363.94,445.68
450.36,448.47,166.61,310.91,377.24,461.08
450.38,442.56,172.51,324.81,376.24,461.88
450.4,443.83,164.01,312.51,372.04,466.98
450.42,429.52,158.01,303.06,352.54,453.78
450.44,439,168.11,314.21,354.84,448.18
450.47,431.52,153.61,306.31,361.14,447.68
450.49,431.47,169.31,306.16,363.84,442.88
450.51,415.92,149.31,302.71,357.34,438.98
450.53,428.66,157.51,301.36,357.34,433.58
450.56,419.54,158.11,292.46,341.54,434.18
450.58,426.28,158.11,301.71,356.24,440.78
450.6,420.78,170.31,306.31,364.04,442.78
450.62,419.28,159.11,300.31,350.74,423.98
450.65,408.18,152.41,287.71,339.14,424.88
450.67,426.3,171.11,309.46,364.44,439.78
450.69,404.65,147.51,281.61,328.04,415.28
450.71,420.33,167.81,309.31,354.34,432.88
450.74,400.57,142.41,288.21,336.04,404.28
450.76,411.13,154.91,289.71,332.04,413.98
450.78,403.96,160.21,302.46,341.94,427.58
450.8,407.74,161.61,293.76,339.54,417.58
450.82,398.03,152.01,286.41,332.04,412.38
450.85,409.65,169.31,305.26,354.74,429.48
450.87,389.14,147.91,283.01,326.74,396.28
450.89,396.19,160.41,279.26,325.44,420.88
450.91,389.86,154.31,281.31,328.84,401.88
450.94,394.39,156.51,283.46,330.74,407.88
450.96,388.72,151.71,284.26,327.84,404.08
450.98,394.3,159.21,290.76,336.24,407.68
451,381.75,134.91,284.76,331.64,389.38
451.03,383.75,155.81,281.21,325.14,405.48
451.05,378.42,142.91,265.76,310.84,380.48
451.07,383.87,152.11,276.26,338.64,402.78
451.09,375.47,139.71,276.21,317.24,396.98
451.12,381.73,155.11,275.91,328.54,390.38
451.14,368.39,150.01,277.26,305.24,380.68
451.16,378.25,155.71,275.31,321.74,380.78
451.18,365.8,142.11,259.76,307.84,380.68
451.2,375.76,147.91,272.26,312.14,381.78
451.23,362.46,137.81,264.01,300.54,365.88
451.25,369.01,146.31,266.76,312.14,379.48
451.27,358.78,140.11,262.31,289.74,389.48
451.29,369.14,148.51,270.91,319.04,394.48
451.32,357.67,138.41,259.16,305.34,363.78
451.34,366.1,145.01,260.06,319.34,373.28
451.36,359.69,152.61,267.51,318.94,388.08
451.38,361.19,151.71,258.81,299.94,383.48
451.4,349.12,136.31,251.51,292.64,366.18
451.43,355.2,146.31,265.01,303.34,361.38
451.45,345.66,137.21,258.66,291.74,360.98
451.47,352.95,143.41,261.81,302.34,369.98
451.49,342.71,136.11,251.36,295.84,359.48
451.52,355.98,150.61,255.21,302.44,367.98
451.54,343.43,144.01,248.26,298.34,358.18
451.56,349.95,142.51,247.56,302.34,362.78
451.58,343.23,139.01,255.06,280.24,347.88
451.61,349.26,147.11,253.81,297.24,368.28
451.63,337.33,130.41,249.66,286.34,344.88
451.65,347.55,141.71,258.36,296.84,359.18
451.67,340.24,142.31,261.41,295.84,360.48
451.69,351.26,155.81,269.46,304.04,371.08
451.72,327.3,131.81,238.76,284.54,338.08
451.74,332.28,138.71,248.26,293.84,348.98
451.76,324.73,130.71,243.11,275.74,335.48
451.78,339.67,147.81,243.76,285.84,355.58
451.81,324.37,133.41,241.26,284.94,336.68
451.83,331.01,133.41,243.51,287.74,346.38
451.85,318.46,121.01,237.86,279.04,332.18
451.87,328.77,139.61,251.51,287.54,344.28
451.89,318.77,134.01,238.11,276.64,344.88
451.92,327.96,136.81,244.96,288.94,351.68
451.94,315.16,123.61,238.61,271.54,327.08
451.96,323.88,131.61,236.76,276.44,339.18
451.98,314.46,129.91,235.31,273.04,326.28
452,321.87,136.71,236.81,282.44,339.98
452.03,311.01,129.91,233.21,268.94,318.78
452.05,316.99,133.71,237.86,270.84,338.48
452.07,309.42,132.51,230.41,270.74,327.68
452.09,317.4,137.01,230.21,287.84,328.68
452.12,296.27,122.81,229.16,262.94,312.28
452.14,313.25,137.01,238.96,268.74,327.68
452.16,303.89,130.11,236.06,259.54,319.58
452.18,310.5,134.31,230.86,257.84,329.18
452.2,299.2,125.81,224.86,266.44,319.88
452.23,308.37,134.91,239.41,269.34,322.08
452.25,305.04,128.41,239.71,262.04,315.38
452.27,300.28,127.71,225.46,259.84,316.28
452.29,293.54,126.01,222.46,265.84,311.88
452.32,299.55,127.21,222.06,259.74,309.28
452.34,289.34,123.71,223.96,251.74,315.18
452.36,302.19,135.11,227.71,270.74,313.78
452.38,289.73,118.71,215.66,251.84,303.88
452.4,298.01,128.31,222.16,257.84,301.28
452.43,282.54,114.51,216.56,245.74,290.58
452.45,292.42,130.11,218.01,259.94,306.28
452.47,278.77,113.81,215.21,246.64,290.38
452.49,288.92,131.81,222.26,255.04,298.48
452.51,281.24,125.81,218.11,240.84,299.78
452.54,305.84,151.11,243.51,288.74,338.38
452.56,277.58,125.51,216.86,247.44,304.28
452.58,291.12,129.61,222.66,257.04,306.88
452.6,277.67,117.61,211.96,248.04,288.38
452.63,284.32,130.61,215.91,253.74,302.58
452.65,278.38,119.01,206.61,243.24,277.28
452.67,296.12,141.01,231.96,268.64,310.08
452.69,271.7,111.31,206.36,237.84,284.38
452.71,290.29,138.91,228.01,264.34,316.28
452.74,271.45,118.21,205.11,241.54,281.18
452.76,277.07,127.01,211.06,250.34,292.18
452.78,321.58,186.81,287.41,328.24,375.18
452.8,277.58,127.31,209.91,241.64,295.68
452.82,264.49,115.71,204.16,235.04,283.28
452.85,275.62,128.21,210.71,244.44,293.88
452.87,261.59,114.21,205.66,236.64,283.18
452.89,281.86,141.51,231.06,253.84,297.08
452.91,259.22,116.31,204.41,237.94,276.98
452.94,266.94,117.51,207.41,238.04,282.98
452.96,263.63,114.41,202.91,224.54,273.48
452.98,269.51,122.21,202.36,243.04,278.48
453,273.59,130.61,220.56,253.44,288.28
453.02,265.7,124.81,199.96,244.04,281.38
453.05,253.87,114.41,196.46,226.94,267.58
453.07,262.25,121.11,197.71,238.34,279.68
453.09,252.28,106.61,198.21,227.04,273.38
453.11,264.47,117.61,208.91,233.84,274.28
453.13,254.79,113.91,202.01,231.94,267.38
453.15,260.92,118.31,204.26,240.74,274.68
453.18,264.93,123.41,212.01,241.44,294.38
453.2,260.62,118.21,196.46,237.44,271.58
453.22,247.38,112.91,196.21,226.04,259.48
453.24,259.82,117.01,203.76,227.64,273.98
453.26,246.06,113.61,195.26,216.84,269.28
453.29,256.3,130.21,193.86,235.84,276.28
453.31,247.17,111.81,193.76,224.84,261.68
453.33,256.43,118.31,198.76,222.74,278.08
453.35,252.38,126.21,201.91,230.74,262.28
453.38,253.02,126.31,196.16,224.14,266.78
453.4,242.99,109.61,191.16,215.44,257.88
453.42,251.22,121.21,193.01,226.74,271.98
453.44,240.94,107.01,192.71,216.24,259.38
453.46,248.94,118.01,191.11,228.04,264.48
453.49,239.56,118.01,185.51,217.54,247.08
453.51,250.48,122.11,189.61,230.44,269.88
453.53,239.97,111.51,191.16,217.44,261.48
453.55,246.91,124.01,194.41,224.04,263.18
453.57,233.51,103.91,189.91,215.14,248.98
453.6,252.25,139.31,196.91,234.24,285.28
453.62,232.05,105.71,184.16,213.34,243.68
453.64,240.93,121.21,198.61,224.04,258.28
453.66,232.29,107.51,189.36,222.14,248.88
453.68,239.5,120.01,189.61,215.64,256.38
453.7,230.65,108.31,180.81,209.84,254.58
453.73,240,120.51,188.31,231.14,248.98
453.75,230.65,115.51,185.46,217.94,246.28
453.77,246.77,130.21,197.61,234.34,267.78
453.79,226.78,108.51,185.06,207.74,248.28
453.81,233.4,115.81,183.16,215.84,252.98
453.84,225.11,102.11,180.11,202.04,247.78
453.86,235.12,115.21,187.26,221.24,255.88
453.88,221.41,100.21,172.66,203.24,239.98
453.9,226.35,113.91,181.96,215.34,246.08
453.93,227.47,112.01,179.61,215.44,238.38
453.95,231.34,107.31,184.01,218.74,248.78
453.97,221.55,108.91,182.56,207.34,242.48
453.99,226.13,113.01,176.56,215.54,242.28
454.01,225.96,109.81,176.81,216.74,243.18
454.04,225.48,112.91,178.56,214.24,244.48
454.06,214.26,101.11,168.96,192.24,233.48
454.08,225.29,116.71,179.81,209.34,236.38
454.1,214.71,98.412,175.11,203.24,233.08
454.12,224.59,117.01,179.96,217.04,243.48
454.14,218.31,113.91,174.01,214.24,244.58
454.17,220.12,116.81,177.11,206.04,237.08
454.19,211.95,104.61,174.86,211.14,225.48
454.21,232.52,127.91,193.01,225.54,254.48
454.23,212.44,103.41,169.61,197.84,230.08
454.25,223.15,113.21,174.26,210.84,238.98
454.28,211.95,106.51,170.51,193.54,225.48
454.3,218.36,111.61,171.16,192.04,235.08
454.32,208.59,103.41,163.56,187.84,217.38
454.34,218.45,118.01,176.06,212.04,236.98
454.36,208.48,98.512,168.56,203.94,219.98
454.38,226.57,125.91,186.61,225.24,244.48
454.41,208.4,99.312,170.41,195.14,217.28
454.43,218.84,107.41,169.61,199.04,229.38
454.45,213.43,113.51,176.26,208.94,235.38
454.47,211.97,109.51,170.91,211.64,222.08
454.49,205.67,103.41,168.46,198.54,226.58
454.52,208.86,110.51,168.26,194.64,224.58
454.54,216.1,110.41,184.46,205.64,239.38
454.56,214.84,109.61,173.86,197.54,220.58
454.58,199.26,100.41,164.41,189.94,211.58
454.6,208.44,108.41,169.86,198.94,222.18
454.63,198.67,104.51,158.86,191.84,213.98
454.65,223.4,128.91,192.66,220.54,250.18
454.67,200.93,99.712,168.76,196.84,209.78
454.69,204.72,110.51,163.26,197.24,219.28
454.71,198.05,101.51,160.76,184.74,212.78
454.74,205.85,102.31,160.46,196.24,216.68
454.76,197.96,104.71,163.16,187.74,222.78
454.78,203.31,110.71,166.71,189.14,223.98
454.8,204.65,111.11,171.96,197.94,224.98
454.82,200.61,105.61,162.91,192.24,209.08
454.84,194.23,104.01,161.26,187.44,210.48
454.87,201.05,102.81,162.11,194.74,217.68
454.89,188.92,94.412,156.21,191.84,208.08
454.91,195.55,102.61,156.51,183.64,213.18
454.93,199.45,110.51,166.21,188.04,222.48
454.95,200.24,107.11,157.76,190.24,221.78
454.98,193.9,96.912,163.01,190.64,208.98
455,198.16,101.51,162.46,185.04,220.18
455.02,188.98,97.412,156.31,188.94,205.28
455.04,191.52,101.11,157.46,185.14,204.18
455.06,198.63,111.21,168.01,191.24,223.18
455.08,198.69,106.51,160.66,198.44,214.18
455.11,187.5,96.412,156.66,176.04,202.78
455.13,195.51,103.21,161.81,181.54,207.18
455.15,193.96,109.21,165.36,190.04,220.58
455.17,197.08,116.11,158.86,190.74,211.88
455.19,182.98,93.112,153.16,167.54,200.38
455.21,195.91,110.31,156.16,187.14,204.68
455.24,182.09,97.512,150.56,174.04,202.68
455.26,189.11,102.91,157.61,186.14,201.78
455.28,182.69,97.712,152.16,176.44,203.88
455.3,189.58,99.412,150.21,173.84,206.08
455.32,179.65,93.812,152.51,186.44,202.28
455.35,187.29,102.61,150.41,174.94,200.08
455.37,183.86,100.11,151.56,176.54,197.98
455.39,187.73,103.11,155.71,184.34,202.28
455.41,179.07,95.612,148.96,170.64,199.78
455.43,193.93,113.01,164.31,198.94,215.28
455.45,217.42,151.41,205.56,235.14,266.38
455.48,185.68,100.71,148.21,177.94,203.68
455.5,171.63,88.412,145.01,173.84,195.28
455.52,186.03,103.91,155.01,182.84,203.38
455.54,184.26,106.21,156.41,168.74,204.38
455.56,192.42,111.41,164.71,191.64,216.88
455.58,173.79,104.61,146.46,172.24,191.58
455.61,191.49,115.71,158.66,191.04,212.58
455.63,172.98,91.612,144.56,172.54,184.58
455.65,190.77,116.01,157.46,189.04,211.68
455.67,171.8,95.012,141.31,166.14,186.18
455.69,192.8,120.21,165.46,190.64,213.88
455.71,171.16,91.912,143.76,166.64,189.38
455.74,182.36,101.51,152.71,183.94,208.78
455.76,173.51,93.912,146.26,167.04,190.58
455.78,183.06,106.01,147.31,185.94,199.18
455.8,172.37,101.81,140.96,168.44,194.28
455.82,182.25,103.41,148.71,173.64,195.18
455.84,175.51,101.81,156.91,176.24,199.08
455.87,179.91,102.01,150.86,183.04,195.78
455.89,169.53,90.712,141.91,172.64,190.48
455.91,179.76,104.21,149.61,171.74,195.48
455.93,167.6,87.212,136.61,162.54,188.88
455.95,179.24,103.81,150.51,179.24,193.28
455.97,169.43,86.712,141.56,165.04,185.78
456,178.04,104.81,147.31,171.44,192.78
456.02,168.47,95.612,140.66,172.54,188.68
456.04,174.98,107.11,143.36,168.74,199.38
456.06,167.25,98.012,143.01,170.34,182.38
456.08,176.92,97.012,142.01,180.04,195.18
456.1,172.87,102.71,148.01,173.24,195.28
456.13,175.57,105.51,146.86,165.74,193.88
456.15,164.54,87.412,134.91,165.84,183.78
456.17,172.31,104.31,141.16,169.04,181.08
456.19,165.48,91.812,140.36,160.14,184.08
456.21,177.41,112.41,148.46,184.74,199.58
456.23,166.22,96.412,138.86,171.74,182.68
456.25,170.35,103.41,141.21,165.64,193.58
456.28,165.54,95.612,142.61,169.84,179.28
456.3,172.25,102.41,139.11,165.94,179.98
456.32,161.8,91.112,137.06,155.64,181.68
456.34,171.43,103.91,139.96,170.74,195.88
456.36,158.55,93.612,139.66,153.54,183.08
456.38,174.28,102.11,142.16,167.04,190.18
456.41,161.44,93.312,133.61,161.44,178.48
456.43,173.16,106.81,142.06,170.34,192.58
456.45,161.12,92.012,137.91,153.04,182.68
456.47,199.27,140.91,192.96,211.44,233.08
456.49,158.98,90.712,134.71,162.44,173.58
456.51,166.06,104.51,138.26,174.84,185.78
456.54,162.72,101.71,141.76,158.44,181.38
456.56,177.66,113.11,152.01,178.84,207.28
456.58,153.2,86.512,131.91,145.84,170.48
456.6,168.03,101.01,138.01,169.94,185.28
456.62,157.01,90.112,133.56,153.14,175.58
456.64,169.81,106.51,138.71,167.14,186.78
456.67,154.78,92.412,132.96,147.74,175.18
456.69,163.62,100.31,135.11,172.44,184.78
456.71,152.8,88.612,124.36,154.64,170.98
456.73,163.5,101.71,143.31,177.64,182.68
456.75,152.78,90.112,134.41,144.84,168.68
456.77,162.46,102.11,133.71,168.34,178.88
456.8,165.02,106.41,147.41,165.74,187.08
456.82,162.28,104.21,141.11,164.44,179.98
456.84,149.41,86.112,130.11,145.74,165.68
456.86,163.29,102.31,139.96,172.74,178.88
456.88,157.22,95.912,139.51,150.04,170.78
456.9,160.46,93.712,131.66,159.74,184.68
456.92,148.21,85.612,123.01,150.94,168.28
456.95,156.02,92.912,129.71,158.94,175.18
456.97,151.71,94.212,128.91,153.04,167.98
456.99,156.89,98.012,130.91,163.54,173.48
457.01,147.32,87.312,129.66,150.74,165.88
457.03,154.13,95.712,130.16,155.34,174.28
457.05,153.83,95.312,145.11,159.94,180.48
457.07,153.14,91.012,133.71,161.44,171.28
457.1,147.22,84.312,126.31,150.64,166.68
457.12,151.46,94.512,125.46,155.64,167.08
457.14,144.06,89.512,126.51,155.94,165.88
457.16,153.04,95.112,131.01,161.04,168.98
457.18,141.3,85.412,125.01,148.44,164.78
457.2,156.07,97.612,135.81,161.24,172.48
457.23,149.23,92.312,134.56,151.74,167.68
457.25,155.35,93.012,131.21,155.24,172.48
457.27,152.57,95.212,134.76,155.64,175.38
457.29,150.43,91.412,121.36,148.14,163.68
457.31,143.64,87.712,123.46,144.74,162.98
457.33,152.56,95.812,131.71,154.74,167.58
457.35,144.43,85.212,121.86,150.14,165.78
457.38,166.56,115.31,152.11,176.94,190.78
457.4,139.47,84.212,125.31,133.94,155.18
457.42,153.75,97.912,131.46,151.64,175.78
457.44,142.3,83.812,119.11,144.64,158.48
457.46,169.13,120.11,156.76,182.34,191.38
457.48,147.47,87.312,127.71,161.14,176.88
457.5,148.05,95.412,122.61,149.04,162.48
457.53,141.91,87.612,119.66,139.74,152.38
457.55,153.41,104.21,127.51,157.64,172.78
457.57,136.98,79.512,119.61,138.64,154.18
457.59,148.52,95.712,126.11,148.64,164.78
457.61,149.31,95.612,135.66,157.64,169.98
457.63,149.37,96.912,129.76,147.34,166.68
457.65,140.47,84.612,123.81,147.34,159.68
457.68,144.22,90.212,116.36,147.44,166.78
457.7,138.76,86.912,121.51,142.64,158.88
457.72,146.54,98.112,127.66,145.74,168.68
457.74,138.51,85.712,119.11,142.94,149.68
457.76,148.69,95.212,127.66,150.94,166.18
457.78,137.82,86.612,116.61,138.64,151.68
457.81,147.98,96.712,124.61,141.84,167.18
457.83,139.69,90.312,124.36,145.34,156.88
457.85,142.85,92.512,120.91,147.14,160.38
457.87,139.54,88.912,126.86,145.74,161.78
457.89,145.37,99.412,121.66,151.64,159.38
457.91,146.47,93.412,135.06,155.44,169.88
457.93,141.49,91.812,122.61,144.54,158.78
457.95,135.13,80.712,116.31,134.64,149.28
457.98,144.34,96.112,126.76,148.94,168.18
458,143.89,101.21,135.56,158.74,167.18
458.02,145.73,96.612,122.46,149.84,161.88
458.04,134.38,85.612,117.46,144.14,157.28
458.06,144.36,104.81,133.71,148.24,172.18
458.08,135.73,85.912,117.91,137.74,147.38
458.1,143.4,97.912,123.91,143.84,158.28
458.13,132.14,79.812,118.56,135.04,149.08
458.15,140.86,93.512,124.56,143.14,162.18
458.17,131.7,84.912,119.21,141.84,143.18
458.19,139.42,97.012,118.41,146.54,153.58
458.21,135.24,91.012,117.81,136.24,146.68
458.23,140.3,94.412,123.71,146.24,153.28
458.25,131.99,87.412,116.81,137.44,152.78
458.27,138.82,89.112,116.56,144.64,157.08
458.3,132.63,82.612,119.96,131.74,154.48
458.32,156.22,111.81,138.56,167.24,182.28
458.34,129.91,80.712,114.61,130.24,143.18
458.36,134.87,86.412,118.56,142.84,154.08
458.38,130.17,80.612,116.31,135.64,155.28
458.4,139.4,91.812,124.21,142.14,157.98
458.42,131.07,88.812,111.71,139.14,152.88
458.44,137.46,90.612,120.56,138.64,155.48
458.47,129.57,86.712,111.71,136.74,146.98
458.49,142.07,100.41,127.71,148.94,164.78
458.51,127.49,86.012,112.76,136.94,147.68
458.53,135.76,88.512,117.61,143.24,159.98
458.55,159.13,120.01,159.91,181.04,199.48
458.57,139.93,94.612,120.11,147.44,157.18
458.6,126.09,79.512,110.61,134.94,141.48
458.62,137.52,91.312,116.41,145.94,154.18
458.64,123.59,77.112,108.56,130.14,142.48
458.66,144.33,102.91,130.51,150.64,170.48
458.68,126.75,77.212,112.11,137.24,143.88
458.7,133.33,91.612,113.16,136.14,146.68
458.72,168.48,134.11,177.46,198.24,208.58
458.74,133.91,88.012,114.51,137.74,150.18
458.76,125.54,73.112,106.01,134.24,140.18
458.79,129.9,87.312,117.31,135.54,142.88
458.81,124.26,80.512,111.11,130.94,142.88
458.83,133.15,89.912,115.86,134.44,152.58
458.85,128.56,91.712,123.01,140.54,155.18
458.87,131.96,86.012,113.26,144.24,155.78
458.89,122.63,81.712,108.01,127.84,138.58
458.91,132.12,90.912,116.41,137.14,145.18
458.94,122.46,81.212,107.96,129.54,136.78
458.96,132.43,92.512,115.86,135.94,151.48
458.98,119.78,81.912,105.86,131.04,135.18
459,142.28,103.51,130.36,153.84,169.58
459.02,121.27,81.312,113.46,133.44,144.48
459.04,132.01,92.312,117.41,134.64,156.28
459.06,121.46,79.112,110.46,128.44,140.08
459.08,139.32,96.812,121.96,148.84,153.48
459.11,127.05,92.812,115.81,139.04,150.68
459.13,134.25,93.512,113.36,146.64,154.78
459.15,119.88,76.412,107.76,128.24,132.68
459.17,133.99,94.212,120.86,147.34,164.38
459.19,117.38,75.712,104.71,130.94,137.28
459.21,125.95,89.312,111.66,135.64,143.08
459.23,119.58,78.212,108.11,123.44,134.68
459.25,125.35,82.912,114.31,132.44,135.28
459.27,116.84,78.412,106.86,127.74,136.88
459.3,128.32,94.512,105.61,135.54,150.58
459.32,120.35,85.312,106.56,127.14,140.68
459.34,125.21,89.612,111.71,134.24,144.48
459.36,124.83,88.312,119.21,143.94,146.18
459.38,126.47,91.712,108.26,129.54,146.18
459.4,119.57,77.312,106.56,122.04,132.78
459.42,126.97,87.312,108.01,128.44,144.28
459.44,111.59,72.312,107.01,118.04,132.18
459.46,123.63,87.412,110.46,139.64,142.98
459.49,118.45,76.512,108.46,128.44,138.38
459.51,124.04,87.712,110.81,132.94,144.08
459.53,117.77,84.512,105.56,122.34,130.68
459.55,127.94,98.812,116.96,135.94,142.78
459.57,117.29,71.812,101.46,125.34,135.38
459.59,127.24,84.912,111.96,133.54,143.08
459.61,115.97,81.712,103.06,125.94,132.98
459.63,128.25,88.312,110.81,135.84,144.08
459.66,115.02,77.112,107.41,129.84,137.08
459.68,122.56,85.612,107.76,135.14,139.38
459.7,115.02,82.112,104.91,117.44,136.08
459.72,126.16,88.912,106.66,139.64,146.18
459.74,114.22,76.812,104.66,119.64,135.18
459.76,124.23,85.812,111.16,133.24,141.88
459.78,112.35,74.912,99.613,117.04,131.18
459.8,124.04,86.912,110.11,131.84,138.58
459.82,117.38,88.312,109.86,122.94,142.98
459.85,118.69,84.912,100.36,124.94,132.68
459.87,114.31,76.012,104.21,129.14,134.28
459.89,120.31,85.912,111.46,128.64,141.48
459.91,115.85,78.712,100.61,119.04,130.58
459.93,132.93,94.212,121.56,142.54,156.38
459.95,113.67,75.312,104.21,116.54,128.48
459.97,121.52,83.512,110.46,134.84,137.28
459.99,109.55,69.412,98.363,113.04,124.68
460.01,122.42,84.412,105.96,136.24,141.78
460.04,117.5,81.812,107.01,130.14,134.08
460.06,120.3,87.312,105.66,126.54,135.78
460.08,112.02,79.612,106.16,121.34,132.38
460.1,122.33,90.012,106.21,128.64,140.88
460.12,109.39,72.712,104.11,118.84,121.38
460.14,122.84,86.412,102.36,132.94,136.58
460.16,108.12,79.512,101.56,118.14,124.58
460.18,119.45,85.112,107.01,127.94,142.28
460.2,106.37,75.312,100.96,114.64,127.58
460.23,154.26,128.21,156.61,182.74,190.38
460.25,110.56,77.712,103.61,125.14,132.78
460.27,122.13,91.212,108.11,125.14,138.38
460.29,109.72,76.812,102.96,109.64,127.48
460.31,129.15,101.31,123.31,140.24,145.68
460.33,106.44,81.612,101.16,113.24,116.68
460.35,112.86,80.112,105.66,118.24,130.68
460.37,106.03,81.112,99.713,116.64,122.68
460.39,117.73,85.112,103.31,125.14,134.88
460.42,107.75,77.512,105.41,118.24,133.98
460.44,114.72,82.912,103.61,125.94,134.08
460.46,110.57,78.512,104.66,118.64,132.88
460.48,114.68,84.412,98.713,122.24,129.68
460.5,107.97,70.812,103.01,115.24,125.38
460.52,115.12,79.812,101.16,121.44,127.88
460.54,107.79,80.912,98.263,116.64,128.38
460.56,114.18,85.512,101.06,119.04,134.58
460.58,105.86,72.712,102.11,116.84,120.98
460.6,121.61,90.112,112.66,139.34,141.18
460.63,106.88,78.612,100.11,118.24,124.88
460.65,116.13,90.512,106.56,124.64,134.68
460.67,103.8,76.412,98.663,114.64,117.98
460.69,110.65,80.012,99.113,118.34,133.18
460.71,113.02,87.912,110.66,125.74,130.08
460.73,117.67,83.212,108.41,129.64,140.18
460.75,103.17,70.712,94.913,121.04,128.08
460.77,113.34,81.312,98.163,121.64,133.88
460.79,106.5,73.712,101.61,113.04,124.88
460.81,112.41,80.812,98.363,121.94,126.98
460.83,104.15,71.112,99.463,114.14,123.98
460.86,110.18,76.212,102.41,127.04,137.18
460.88,105.64,71.512,98.213,114.54,123.28
460.9,113.46,83.112,101.16,124.84,121.98
460.92,101.69,68.712,94.513,108.84,121.78
460.94,120.58,97.012,114.36,133.74,145.88
460.96,104.82,68.412,95.263,119.84,114.88
460.98,114.48,82.612,108.36,128.54,134.38
461,114.22,86.412,112.91,118.14,135.48
461.02,107.24,76.212,99.213,112.74,129.78
461.05,105.75,82.812,102.41,117.14,126.28
461.07,132.83,108.11,133.46,153.84,161.78
461.09,98.928,70.412,96.313,111.74,118.08
461.11,119.86,93.512,110.01,138.34,146.28
461.13,100.76,74.412,92.663,112.64,114.98
461.15,107.78,77.512,96.463,111.64,118.28
461.17,101.76,70.712,94.763,108.24,120.38
461.19,108.48,74.512,97.213,117.54,123.58
461.21,99.468,71.812,99.063,108.44,122.28
461.23,105.99,75.512,97.163,117.24,123.18
461.25,94.518,68.412,92.263,103.14,113.28
461.27,106.25,75.012,97.613,114.84,124.08
461.3,104.9,81.912,101.16,117.64,125.28
461.32,117.13,88.212,109.86,131.74,141.08
461.34,98.958,67.812,89.113,108.74,109.68
461.36,109.18,80.112,98.563,119.64,130.18
461.38,96.858,71.612,92.763,107.54,108.78
461.4,108.91,81.212,98.513,120.94,126.38
461.42,97.048,71.012,90.163,104.74,113.48
461.44,106.04,83.612,98.813,118.04,129.18
461.46,96.608,71.912,86.213,107.74,110.98
461.48,106.53,79.112,93.013,110.84,126.08
461.5,93.078,67.512,91.113,107.54,110.48
461.53,105.2,77.212,97.113,119.04,128.28
461.55,98.958,67.512,94.963,106.74,116.48
461.57,99.518,79.412,89.463,106.14,121.38
461.59,95.458,73.212,92.663,108.94,122.18
461.61,104.26,82.212,99.713,118.44,126.78
461.63,93.328,70.112,86.913,102.44,112.48
461.65,106.35,81.212,97.613,119.24,122.78
461.67,96.638,74.012,89.863,107.34,117.78
461.69,106.42,85.712,95.863,118.74,124.58
461.71,98.168,76.812,94.813,110.14,115.88
461.74,105.83,76.912,94.813,111.34,123.98
461.76,94.418,69.712,87.463,100.94,115.08
461.78,107.26,78.312,95.863,117.54,123.58
461.8,106.56,80.912,105.16,129.04,130.98
461.82,99.548,75.912,89.663,110.14,121.68
461.84,100.32,76.312,101.16,114.74,123.68
461.86,103.88,79.912,100.66,116.34,122.68
461.88,96.438,68.612,94.663,107.44,121.08
461.9,100.71,71.312,92.913,114.24,117.78
461.92,99.948,79.412,102.56,120.54,127.18
461.94,102.87,79.212,94.513,119.84,124.78
461.96,95.988,69.412,86.163,103.04,117.08
461.99,104.48,77.412,92.163,116.64,124.68
462.01,95.418,71.712,87.713,106.24,109.78
462.03,104.65,81.612,92.913,117.54,131.28
462.05,92.928,70.112,87.113,103.04,116.28
462.07,99.048,76.012,88.213,113.84,114.28
462.09,94.718,67.012,90.313,108.04,120.08
462.11,103.24,81.312,92.213,112.84,124.38
462.13,93.908,69.112,88.513,100.04,108.38
462.15,101.78,76.512,94.713,111.04,122.88
462.17,93.608,68.912,94.263,107.24,110.88
462.19,101.54,74.412,90.613,111.74,125.58
462.21,90.708,71.312,87.663,105.54,110.68
462.23,102.24,81.012,91.413,111.94,116.08
462.25,97.738,71.312,90.313,109.84,112.78
462.28,101.4,81.912,92.063,106.54,116.78
462.3,92.988,74.512,96.363,105.74,119.08
462.32,102.97,78.312,94.563,111.24,120.28
462.34,98.798,80.812,101.86,113.84,122.38
462.36,105.66,84.312,94.413,122.44,122.88
462.38,96.758,74.012,93.563,107.54,116.48
462.4,104.36,84.312,94.313,117.74,121.68
462.42,93.028,72.612,87.413,100.14,107.88
462.44,102.04,75.712,97.063,111.44,118.08
462.46,94.558,70.812,90.263,102.14,118.38
462.48,101.49,80.312,93.213,114.84,121.18
462.5,90.718,74.212,91.213,98.137,105.78
462.52,104.3,79.612,91.763,115.74,121.08
462.55,105.28,84.312,108.46,125.44,136.58
462.57,100.22,78.112,93.963,112.34,119.28
462.59,92.708,72.612,84.363,101.54,110.48
462.61,104.59,79.012,99.463,120.34,124.58
462.63,94.118,67.712,90.813,110.54,109.88
