Wavelength_nm,2026_02_18_BluGlass_Lot2GainChip_GC1_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC2_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC3_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC4_T=20C__I=100mA.txt,2026_02_18_BluGlass_Lot2GainChip_GC5_T=20C__I=100mA.txt
461.57,0.05706,0.13586,0.077225,0.061099,0.068114
461.59,0.054732,0.12525,0.079987,0.062711,0.068563
461.61,0.059778,0.14065,0.086073,0.068179,0.071144
461.63,0.053511,0.11995,0.075024,0.058969,0.063119
461.65,0.060976,0.13894,0.08426,0.06864,0.068899
461.67,0.055409,0.12662,0.07757,0.061789,0.066094
461.69,0.061016,0.14664,0.08275,0.068352,0.069909
461.71,0.056286,0.13141,0.081843,0.063401,0.065027
461.74,0.060678,0.13158,0.081843,0.064092,0.069573
461.76,0.054136,0.11927,0.075499,0.058105,0.064578
461.78,0.061498,0.13398,0.08275,0.067661,0.069348
461.8,0.061097,0.13843,0.090778,0.074281,0.073501
461.82,0.057077,0.12987,0.077398,0.063401,0.068282
461.84,0.057519,0.13056,0.087325,0.066049,0.069404
461.86,0.05956,0.13672,0.086893,0.06697,0.068843
461.88,0.055294,0.11738,0.081714,0.061847,0.067945
461.9,0.057742,0.122,0.080203,0.065762,0.066094
461.92,0.057307,0.13586,0.088533,0.069388,0.071368
461.94,0.058981,0.13552,0.081584,0.068985,0.070021
461.96,0.055036,0.11875,0.074377,0.059314,0.065701
461.99,0.059904,0.13244,0.079556,0.067143,0.069965
462.01,0.054709,0.12269,0.075715,0.061156,0.061604
462.03,0.060001,0.13962,0.080203,0.067661,0.073669
462.05,0.053282,0.11995,0.075197,0.059314,0.065252
462.07,0.056791,0.13004,0.076146,0.065531,0.06413
462.09,0.054308,0.11465,0.077959,0.062192,0.067384
462.11,0.059193,0.13911,0.079599,0.064956,0.069797
462.13,0.053844,0.11824,0.076405,0.057587,0.060819
462.15,0.058356,0.1309,0.081757,0.063919,0.068955
462.17,0.053671,0.1179,0.081369,0.061732,0.062222
462.19,0.058218,0.12731,0.078218,0.064322,0.07047
462.21,0.052009,0.122,0.075671,0.060753,0.062109
462.23,0.05862,0.1386,0.078908,0.064438,0.06514
462.25,0.056039,0.122,0.077959,0.063229,0.063288
462.28,0.058138,0.14014,0.07947,0.061329,0.065532
462.3,0.053316,0.12748,0.083181,0.060868,0.066823
462.32,0.059038,0.13398,0.081628,0.064035,0.067496
462.34,0.056647,0.13826,0.087929,0.065531,0.068675
462.36,0.060581,0.14424,0.081498,0.070482,0.068955
462.38,0.055478,0.12662,0.080764,0.061905,0.065364
462.4,0.059835,0.14424,0.081412,0.067776,0.068282
462.42,0.053339,0.12423,0.075456,0.057645,0.060538
462.44,0.058505,0.12953,0.083786,0.06415,0.066262
462.46,0.054216,0.12115,0.077916,0.058796,0.06643
462.48,0.05819,0.1374,0.080462,0.066107,0.068001
462.5,0.052014,0.12696,0.078736,0.056493,0.05936
462.52,0.059801,0.1362,0.079211,0.066625,0.067945
462.55,0.060363,0.14424,0.093626,0.072209,0.076643
462.57,0.057461,0.13364,0.08111,0.064668,0.066935
462.59,0.053155,0.12423,0.072823,0.058451,0.061997
462.61,0.059967,0.13518,0.085857,0.069273,0.069909
462.63,0.053964,0.11584,0.078391,0.063632,0.06166
462.65,0.056487,0.13654,0.076103,0.065877,0.068338
462.67,0.058035,0.14116,0.087627,0.067258,0.070919
462.69,0.057439,0.12628,0.078563,0.062768,0.066542
462.71,0.052204,0.12252,0.074204,0.063459,0.058686
462.73,0.06183,0.14972,0.089655,0.072497,0.075913
462.75,0.054457,0.13107,0.075542,0.061905,0.061941
462.77,0.059617,0.14082,0.082361,0.069043,0.067609
462.79,0.056653,0.13381,0.085339,0.063919,0.067889
462.81,0.059514,0.15314,0.086591,0.067949,0.070246
462.84,0.052622,0.1208,0.073254,0.059544,0.06643
462.86,0.05819,0.14133,0.081066,0.066683,0.07019
462.88,0.051223,0.11293,0.074808,0.056436,0.062614
462.9,0.062031,0.16426,0.086807,0.071864,0.071929
462.92,0.05374,0.1297,0.07675,0.061099,0.063456
462.94,0.057295,0.13689,0.078606,0.064725,0.068731
462.96,0.05405,0.12902,0.074938,0.062538,0.064242
462.98,0.057387,0.14732,0.080937,0.061099,0.070975
463,0.052221,0.12679,0.078908,0.05776,0.063512
463.02,0.13782,0.45613,0.16342,0.11602,0.18949
463.04,0.054996,0.13398,0.087929,0.063747,0.068001
463.06,0.056292,0.14099,0.077916,0.064725,0.065645
463.08,0.051298,0.11927,0.074679,0.056148,0.063063
463.1,0.059124,0.14595,0.084304,0.067604,0.06918
463.13,0.052737,0.1297,0.077441,0.063919,0.065757
463.15,0.056286,0.13244,0.07688,0.065531,0.066374
463.17,0.053345,0.12919,0.074636,0.060293,0.062951
463.19,0.054853,0.12987,0.076923,0.062308,0.06615
463.21,0.052284,0.12816,0.073859,0.058508,0.064635
463.23,0.055799,0.13244,0.081239,0.064725,0.066037
463.25,0.048735,0.1232,0.07101,0.059429,0.058855
463.27,0.056859,0.13826,0.082232,0.065071,0.06946
463.29,0.050759,0.1143,0.07511,0.062192,0.056947
463.31,0.054635,0.12816,0.080721,0.059947,0.065252
463.33,0.05069,0.12149,0.073125,0.058105,0.058911
463.35,0.057129,0.13535,0.079383,0.064207,0.065083
463.37,0.051424,0.11105,0.069456,0.058854,0.06138
463.39,0.053585,0.13569,0.073427,0.06248,0.065252
463.41,0.048958,0.12029,0.07019,0.054536,0.057957
463.43,0.057937,0.14886,0.080808,0.066625,0.065532
463.45,0.051613,0.12388,0.075974,0.061617,0.060987
463.48,0.057433,0.13774,0.081282,0.064265,0.066991
463.5,0.052966,0.1244,0.077657,0.061905,0.064354
463.52,0.056183,0.14305,0.081153,0.063919,0.068001
463.54,0.050908,0.1167,0.070319,0.058566,0.063905
463.56,0.055885,0.13808,0.077916,0.064725,0.066374
463.58,0.050254,0.11413,0.07278,0.060293,0.059472
463.6,0.055185,0.13654,0.073988,0.063114,0.064466
463.62,0.050782,0.11755,0.077053,0.059429,0.060426
463.64,0.061693,0.14784,0.088447,0.07077,0.076811
463.66,0.049165,0.11328,0.073513,0.060753,0.062671
463.68,0.056756,0.1362,0.077786,0.062768,0.063568
463.7,0.05034,0.11944,0.073988,0.058911,0.059921
463.72,0.054807,0.14099,0.074895,0.060523,0.063288
463.74,0.049308,0.11345,0.069888,0.054882,0.058125
463.76,0.054491,0.12457,0.077786,0.061962,0.061941
463.78,0.047147,0.11276,0.069845,0.059314,0.056666
463.81,0.054319,0.14544,0.07606,0.063919,0.06514
463.82,0.049796,0.1179,0.073816,0.059544,0.060987
463.85,0.065511,0.16871,0.099539,0.076296,0.081862
463.87,0.052129,0.12748,0.079254,0.060408,0.063007
463.89,0.055208,0.12765,0.075801,0.066222,0.065981
463.91,0.04827,0.11704,0.070622,0.057472,0.060033
463.93,0.057398,0.14219,0.083397,0.071288,0.068058
463.95,0.048861,0.10951,0.072089,0.056839,0.057508
463.97,0.056154,0.13774,0.081196,0.068467,0.070751
463.99,0.047938,0.12217,0.072132,0.058508,0.058294
464.01,0.054446,0.13158,0.080419,0.066222,0.063849
464.03,0.047319,0.11807,0.068161,0.052521,0.058238
464.05,0.051217,0.13158,0.074506,0.061502,0.061717
464.07,0.046596,0.10558,0.073945,0.055112,0.056554
464.09,0.052989,0.12491,0.075715,0.061674,0.062334
464.11,0.048075,0.12132,0.07114,0.054709,0.056891
464.13,0.052892,0.13723,0.076578,0.061905,0.062951
464.15,0.049406,0.12508,0.075542,0.05753,0.067047
464.17,0.052571,0.13261,0.073082,0.057875,0.060314
464.19,0.048414,0.12902,0.070276,0.057472,0.056049
464.21,0.05335,0.12713,0.074463,0.059544,0.061155
464.24,0.047926,0.11944,0.072348,0.059199,0.057003
464.26,0.054382,0.13004,0.077182,0.062998,0.068619
464.28,0.045558,0.11567,0.071183,0.054306,0.058181
464.3,0.05292,0.12662,0.074463,0.060005,0.059865
464.32,0.048523,0.12423,0.073341,0.05563,0.057003
464.34,0.053305,0.13518,0.074031,0.063862,0.067384
464.36,0.048471,0.12371,0.071269,0.054248,0.058069
464.38,0.052313,0.1463,0.075153,0.062077,0.064635
464.4,0.051372,0.12645,0.081973,0.062653,0.061885
464.42,0.051636,0.13004,0.074247,0.063229,0.065364
464.44,0.046688,0.10951,0.068982,0.056148,0.053187
464.46,0.051011,0.12594,0.072003,0.06012,0.063344
464.48,0.046625,0.12012,0.06937,0.052752,0.056161
464.5,0.05186,0.12833,0.070276,0.057645,0.061773
464.52,0.044687,0.11447,0.067816,0.0554,0.052738
464.54,0.055627,0.14664,0.081498,0.070367,0.069292
464.56,0.04733,0.122,0.070406,0.051312,0.059248
464.58,0.052387,0.13175,0.075369,0.064438,0.059697
464.6,0.046499,0.11157,0.070319,0.0535,0.057564
464.62,0.05186,0.12713,0.072003,0.061617,0.060314
464.64,0.045742,0.11858,0.070061,0.053212,0.05964
464.67,0.052559,0.14116,0.078304,0.065416,0.063007
464.69,0.046275,0.10814,0.069413,0.053212,0.056161
464.71,0.051797,0.13808,0.071355,0.061329,0.06138
464.73,0.047141,0.11396,0.072219,0.056896,0.061773
464.75,0.050902,0.12577,0.074247,0.059141,0.061324
464.77,0.048821,0.12713,0.071916,0.057875,0.062222
464.79,0.052278,0.13124,0.07524,0.060293,0.061155
464.81,0.047651,0.11601,0.07196,0.057414,0.059135
464.83,0.051005,0.13004,0.071442,0.060638,0.062727
464.85,0.045811,0.11293,0.068075,0.052752,0.058799
464.87,0.05077,0.13039,0.074851,0.061329,0.059697
464.89,0.046957,0.11944,0.071916,0.06035,0.059135
464.91,0.073275,0.20771,0.11853,0.093105,0.093589
464.93,0.04913,0.13056,0.073298,0.056609,0.060707
464.95,0.0528,0.13877,0.072305,0.059832,0.062558
464.97,0.051051,0.13894,0.081412,0.062365,0.062558
464.99,0.05272,0.1516,0.07675,0.062135,0.064186
465.01,0.047536,0.12354,0.073816,0.05799,0.058294
465.03,0.052049,0.13039,0.072003,0.062192,0.068338
465.05,0.049062,0.11704,0.069068,0.058393,0.060089
465.07,0.053465,0.13535,0.073125,0.063344,0.066262
465.09,0.052806,0.14544,0.078736,0.06461,0.066262
465.11,0.051934,0.13346,0.072434,0.06035,0.063007
465.13,0.052674,0.13997,0.084304,0.060523,0.066206
465.15,0.057582,0.16272,0.09095,0.073015,0.07019
465.17,0.046407,0.11807,0.065529,0.05327,0.057003
465.19,0.054732,0.14818,0.07688,0.065762,0.0634
465.21,0.045581,0.11721,0.065701,0.05373,0.057284
465.24,0.052697,0.13826,0.069888,0.06484,0.060202
465.26,0.04534,0.10746,0.066737,0.053155,0.053243
465.28,0.05206,0.13039,0.072348,0.060408,0.060875
465.3,0.04514,0.1208,0.067298,0.05609,0.057003
465.32,0.050816,0.12748,0.071657,0.059947,0.061492
465.34,0.046252,0.12234,0.071312,0.055515,0.055769
465.36,0.051435,0.13261,0.073643,0.05966,0.060931
465.38,0.046298,0.11704,0.064104,0.053845,0.057227
465.4,0.051074,0.13415,0.075456,0.057472,0.065252
465.42,0.048855,0.12577,0.070492,0.05776,0.058181
465.44,0.051309,0.13346,0.073254,0.059717,0.061941
465.46,0.046676,0.12525,0.070104,0.054882,0.058686
465.48,0.051871,0.13672,0.074549,0.058623,0.06413
465.5,0.046642,0.12919,0.07196,0.056436,0.058181
465.52,0.050346,0.13346,0.074808,0.059775,0.061268
465.54,0.04592,0.122,0.066349,0.055687,0.057059
465.56,0.055122,0.15006,0.087843,0.064898,0.06542
465.58,0.045163,0.11499,0.067082,0.054018,0.055151
465.6,0.060925,0.17658,0.092634,0.073878,0.079224
465.62,0.045644,0.11961,0.067385,0.052982,0.058406
465.64,0.050982,0.13911,0.076362,0.05989,0.063737
465.66,0.045948,0.11276,0.068895,0.057357,0.059697
465.68,0.052198,0.1285,0.072693,0.059544,0.062558
465.7,0.045839,0.11413,0.066392,0.050679,0.056161
465.72,0.054188,0.1427,0.082663,0.066625,0.063624
465.74,0.04467,0.11619,0.066694,0.053039,0.056498
465.76,0.048632,0.13278,0.073513,0.056148,0.06166
465.78,0.043391,0.10678,0.066521,0.054363,0.051223
465.8,0.050541,0.12936,0.066823,0.056609,0.062614
465.82,0.044039,0.11225,0.067687,0.05799,0.052851
465.84,0.050054,0.13381,0.066349,0.060293,0.061212
465.86,0.044108,0.10489,0.065356,0.054709,0.05661
465.88,0.048293,0.13021,0.072219,0.057299,0.06138
465.9,0.044446,0.11584,0.063586,0.050564,0.05358
465.93,0.049887,0.13364,0.070578,0.06035,0.061717
465.94,0.044635,0.11054,0.064709,0.052521,0.055825
465.96,0.050289,0.12816,0.06924,0.059314,0.057452
465.99,0.04225,0.12303,0.062982,0.047686,0.057003
466.01,0.046694,0.11208,0.06773,0.057472,0.057508
466.03,0.049796,0.13637,0.081066,0.056954,0.061099
466.05,0.048677,0.12183,0.069327,0.057184,0.056722
466.07,0.043414,0.11276,0.063845,0.051946,0.05459
466.09,0.048437,0.12867,0.071226,0.054766,0.059079
466.11,0.049727,0.1427,0.083009,0.060926,0.064298
466.13,0.048173,0.12953,0.072521,0.055687,0.058574
466.15,0.043999,0.1114,0.068809,0.053039,0.054253
466.17,0.046671,0.12594,0.069672,0.052061,0.057676
466.19,0.044205,0.12474,0.065788,0.052867,0.053973
466.21,0.047141,0.1297,0.07114,0.057933,0.056105
466.23,0.042072,0.1066,0.065227,0.05137,0.052121
466.25,0.046321,0.12423,0.068032,0.054076,0.059079
466.27,0.044664,0.11927,0.069327,0.055803,0.05964
466.29,0.047078,0.12303,0.071528,0.060005,0.059472
466.31,0.043523,0.11978,0.070924,0.053673,0.055376
466.33,0.048729,0.12867,0.068895,0.058796,0.060033
466.35,0.043901,0.11807,0.063414,0.054133,0.052177
466.37,0.04678,0.13295,0.067859,0.060293,0.060538
466.39,0.04397,0.12902,0.065572,0.054939,0.052009
466.41,0.049366,0.12816,0.067687,0.056033,0.058181
466.43,0.040794,0.11345,0.062033,0.047974,0.051055
466.45,0.04768,0.11773,0.064191,0.059832,0.055207
466.47,0.048225,0.12953,0.077312,0.060926,0.058967
466.49,0.047794,0.13518,0.077873,0.058738,0.055937
466.51,0.042204,0.10626,0.0635,0.052349,0.049035
466.53,0.046453,0.12046,0.064795,0.055227,0.056442
466.55,0.046613,0.13056,0.076837,0.056321,0.058294
466.57,0.046,0.11003,0.069845,0.058508,0.059865
466.59,0.042594,0.11191,0.065486,0.051082,0.055881
466.61,0.046338,0.12371,0.068205,0.052694,0.06239
466.63,0.042044,0.11174,0.063759,0.054133,0.052963
466.65,0.046493,0.12799,0.064191,0.05586,0.057059
466.67,0.042755,0.11122,0.066996,0.052579,0.056049
466.69,0.045914,0.12833,0.066176,0.058048,0.056386
466.71,0.042835,0.11191,0.066608,0.054479,0.055488
466.73,0.046166,0.12269,0.066608,0.05799,0.052233
466.75,0.03983,0.1025,0.060867,0.050794,0.046678
466.77,0.051281,0.15536,0.076621,0.062711,0.068619
466.79,0.04311,0.11841,0.06186,0.051082,0.054085
466.81,0.046608,0.1321,0.06691,0.060235,0.059135
466.83,0.04186,0.10866,0.061558,0.047801,0.052907
466.85,0.04745,0.1256,0.067687,0.053673,0.059753
466.87,0.041505,0.10181,0.062507,0.049701,0.045949
466.89,0.045799,0.11619,0.065658,0.053212,0.059079
466.91,0.041889,0.11242,0.063457,0.051255,0.052963
466.93,0.045581,0.12115,0.071485,0.052521,0.06065
466.95,0.043517,0.11909,0.069456,0.054766,0.052738
466.97,0.04659,0.11978,0.064881,0.058508,0.055151
466.99,0.044165,0.11909,0.067039,0.052924,0.055432
467.01,0.049222,0.1244,0.067514,0.05966,0.057845
467.03,0.043884,0.11961,0.071528,0.056493,0.055656
467.05,0.046837,0.12611,0.067039,0.055515,0.05863
467.07,0.043695,0.11824,0.068464,0.050276,0.055712
467.09,0.047158,0.14219,0.071096,0.056206,0.057845
467.11,0.042233,0.1143,0.064277,0.051082,0.059079
467.13,0.048024,0.13312,0.069629,0.055803,0.05964
467.15,0.041711,0.11824,0.063241,0.048895,0.052402
467.17,0.048563,0.14065,0.071571,0.057069,0.057789
467.19,0.043483,0.12046,0.063112,0.052694,0.051336
467.21,0.048861,0.13672,0.072391,0.057933,0.061941
467.23,0.042783,0.10541,0.061601,0.050507,0.052121
467.25,0.048981,0.13518,0.0736,0.06202,0.061268
467.27,0.04237,0.12491,0.067687,0.052867,0.055544
467.29,0.04698,0.12508,0.069413,0.062077,0.058518
467.31,0.041872,0.10575,0.061601,0.048837,0.055151
467.33,0.048895,0.13158,0.068291,0.057299,0.058574
467.35,0.042823,0.1167,0.065572,0.051773,0.053131
467.37,0.045914,0.12354,0.068248,0.056781,0.060594
467.39,0.040931,0.11465,0.064968,0.052176,0.052907
467.41,0.045553,0.13278,0.067169,0.059832,0.054141
467.43,0.039309,0.10968,0.064061,0.045038,0.052009
467.45,0.046395,0.12833,0.068032,0.057702,0.060875
467.47,0.046229,0.13654,0.074204,0.056896,0.062895
467.49,0.04991,0.13689,0.070319,0.060926,0.063007
467.51,0.04053,0.10968,0.064709,0.050679,0.051392
467.53,0.045925,0.1309,0.065399,0.056896,0.05863
467.55,0.044779,0.12799,0.067385,0.053788,0.057564
467.57,0.045662,0.13826,0.066565,0.055342,0.058125
467.59,0.042697,0.11858,0.064363,0.0516,0.057396
467.61,0.046963,0.14151,0.068291,0.058105,0.056161
467.63,0.040381,0.11276,0.063802,0.051773,0.050606
467.65,0.046694,0.13843,0.068938,0.058854,0.058574
467.67,0.042755,0.11755,0.067859,0.054536,0.051448
467.69,0.046327,0.12919,0.065183,0.056378,0.056835
467.71,0.046734,0.1362,0.076837,0.059487,0.061941
467.73,0.046963,0.14407,0.066219,0.05563,0.05835
467.75,0.04467,0.122,0.066608,0.053442,0.053019
467.77,0.045771,0.1256,0.065572,0.058048,0.055881
467.79,0.043185,0.1232,0.071226,0.056206,0.056891
467.81,0.05112,0.15143,0.076794,0.062135,0.062895
467.83,0.043437,0.11738,0.065701,0.053903,0.051448
467.85,0.045679,0.13056,0.069845,0.054421,0.056554
467.87,0.04725,0.13518,0.078908,0.061789,0.059304
467.89,0.048769,0.13637,0.072348,0.057184,0.059921
467.91,0.043729,0.11071,0.067946,0.052867,0.053075
467.93,0.045616,0.13278,0.063371,0.053039,0.056442
467.95,0.044251,0.13175,0.074506,0.054076,0.060314
467.97,0.052255,0.14818,0.078779,0.065474,0.065196
467.99,0.041809,0.11858,0.061169,0.054421,0.054702
468.01,0.045696,0.13004,0.068377,0.056206,0.056891
468.03,0.040123,0.11653,0.061169,0.050276,0.04982
468.05,0.045983,0.13586,0.06363,0.054479,0.053019
468.07,0.041338,0.11259,0.061169,0.051543,0.052065
468.09,0.04932,0.15006,0.078347,0.063516,0.064242
468.11,0.039624,0.11311,0.060738,0.052003,0.054871
468.13,0.045467,0.12953,0.066867,0.057875,0.058406
468.15,0.039985,0.1102,0.060954,0.049413,0.051953
468.17,0.048018,0.14099,0.071096,0.06012,0.058967
468.19,0.040547,0.11961,0.064406,0.051485,0.051953
468.21,0.050002,0.14698,0.078995,0.066107,0.062951
468.23,0.040043,0.11345,0.064104,0.051082,0.05431
468.25,0.04932,0.1439,0.078088,0.06461,0.064747
468.27,0.046464,0.135,0.075628,0.056033,0.060089
468.29,0.045845,0.13107,0.067557,0.055054,0.060594
468.31,0.040742,0.1078,0.064493,0.052234,0.052626
468.33,0.045128,0.12765,0.064709,0.056206,0.056498
468.35,0.040037,0.11311,0.060134,0.049183,0.051392
468.37,0.046304,0.12919,0.067039,0.058796,0.055937
468.39,0.041057,0.11875,0.061774,0.053615,0.051223
468.41,0.045558,0.12936,0.070708,0.057472,0.05532
468.43,0.040702,0.12115,0.06855,0.050737,0.049989
468.45,0.043752,0.12371,0.061946,0.055169,0.053131
468.47,0.039647,0.10027,0.058925,0.050507,0.051167
468.49,0.049509,0.14544,0.078132,0.058623,0.063961
468.51,0.041161,0.11687,0.066306,0.053097,0.051841
468.53,0.04436,0.11858,0.06281,0.054766,0.056049
468.55,0.041143,0.12149,0.066996,0.050449,0.049652
468.57,0.045438,0.11944,0.066694,0.056148,0.055151
468.59,0.040071,0.1143,0.059831,0.049988,0.051223
468.61,0.045507,0.14236,0.067903,0.057472,0.05964
468.63,0.040851,0.12508,0.061299,0.048031,0.053917
468.65,0.044584,0.12833,0.062637,0.055227,0.054871
468.67,0.040295,0.11396,0.065572,0.050334,0.051897
468.69,0.044796,0.12234,0.065097,0.053961,0.056666
468.71,0.038116,0.10797,0.058839,0.049298,0.048866
468.73,0.046057,0.12867,0.063932,0.056321,0.053075
468.75,0.039532,0.11944,0.061385,0.050219,0.049933
468.77,0.044824,0.13723,0.06104,0.054133,0.054646
468.79,0.042084,0.12286,0.068938,0.052464,0.054422
468.81,0.045197,0.12731,0.06432,0.052234,0.056386
468.83,0.037766,0.10695,0.060824,0.051025,0.047576
468.85,0.045467,0.13278,0.068636,0.054882,0.060594
468.87,0.040536,0.11738,0.061644,0.052118,0.049596
468.88,0.043557,0.12388,0.06186,0.055054,0.056105
468.9,0.040432,0.1155,0.061731,0.049643,0.053861
468.93,0.050277,0.15109,0.077657,0.060235,0.062671
468.94,0.043947,0.13432,0.065011,0.053039,0.054815
468.96,0.049257,0.13997,0.072995,0.063056,0.065813
468.98,0.044618,0.14116,0.07524,0.059141,0.059865
469,0.044326,0.12525,0.064579,0.052061,0.056835
469.02,0.039119,0.10951,0.0594,0.045038,0.052289
469.04,0.04479,0.13877,0.066133,0.05753,0.055207
469.06,0.039819,0.12457,0.06268,0.052752,0.053187
469.08,0.049618,0.14561,0.075283,0.060005,0.062222
469.1,0.038884,0.11276,0.062119,0.052809,0.046229
469.12,0.043947,0.12542,0.063932,0.05609,0.053019
469.14,0.041711,0.12183,0.063241,0.057702,0.054253
469.16,0.043884,0.12508,0.065399,0.054421,0.055039
469.18,0.046665,0.13826,0.074722,0.056206,0.057115
469.2,0.045725,0.12936,0.065788,0.057414,0.055825
469.22,0.037749,0.11071,0.061342,0.049528,0.045444
469.24,0.04522,0.13398,0.066176,0.057012,0.055039
469.26,0.040421,0.12491,0.062594,0.050161,0.053861
469.28,0.045725,0.13398,0.0676,0.056378,0.057452
469.3,0.042485,0.12713,0.064709,0.055918,0.0556
469.32,0.046539,0.13689,0.066521,0.05799,0.059135
469.34,0.040117,0.11807,0.063414,0.048722,0.052402
469.36,0.042909,0.12936,0.064148,0.056321,0.054029
469.38,0.041218,0.12388,0.062594,0.052061,0.05156
469.4,0.044263,0.13415,0.059918,0.054824,0.056049
469.42,0.039274,0.10318,0.060997,0.049528,0.050494
469.44,0.045851,0.13346,0.068334,0.055515,0.054871
469.46,0.039532,0.11276,0.06104,0.054594,0.050887
469.48,0.044452,0.1285,0.063112,0.053961,0.053243
469.5,0.040392,0.1179,0.063759,0.051888,0.052458
469.52,0.044136,0.12491,0.064277,0.055572,0.056049
469.54,0.038925,0.11242,0.059314,0.045786,0.050382
469.56,0.044624,0.12799,0.063543,0.054306,0.054478
469.57,0.04174,0.11191,0.064752,0.050046,0.053861
469.6,0.044234,0.13227,0.067557,0.054421,0.056947
469.61,0.040301,0.12662,0.064191,0.049931,0.050999
469.63,0.043741,0.12132,0.063198,0.051715,0.055544
469.65,0.036149,0.11037,0.060738,0.048146,0.045163
469.67,0.042651,0.12286,0.069025,0.055918,0.058181
469.69,0.039079,0.10866,0.059702,0.048319,0.049203
469.71,0.047473,0.14116,0.069154,0.057472,0.056779
469.73,0.044618,0.12611,0.072823,0.054363,0.06037
469.75,0.046728,0.15314,0.068118,0.058336,0.062614
469.77,0.037216,0.11088,0.060522,0.053673,0.052289
469.79,0.046493,0.13997,0.070794,0.057127,0.060258
469.81,0.039773,0.11311,0.060004,0.048261,0.04954
469.83,0.05034,0.1463,0.076664,0.065589,0.061885
469.85,0.03881,0.10643,0.057242,0.050852,0.051448
469.87,0.042365,0.12406,0.063889,0.049816,0.055376
469.89,0.038483,0.10507,0.056767,0.045901,0.050606
469.91,0.045146,0.12679,0.064665,0.053903,0.054927
469.93,0.039876,0.11636,0.063155,0.052291,0.051111
469.95,0.044377,0.12252,0.062076,0.056206,0.054197
469.97,0.039957,0.11824,0.064622,0.050852,0.052121
469.99,0.045105,0.13278,0.063025,0.058681,0.056442
470.01,0.040908,0.12953,0.060954,0.050737,0.050101
470.03,0.044544,0.13637,0.067773,0.054997,0.054478
470.05,0.046252,0.14869,0.073816,0.059717,0.060145
470.07,0.046705,0.13654,0.069456,0.060465,0.058799
470.08,0.040312,0.12337,0.059875,0.05137,0.050718
470.11,0.050323,0.15314,0.076017,0.059487,0.061829
470.13,0.040226,0.11824,0.060177,0.047225,0.052794
470.14,0.046166,0.12679,0.060954,0.055918,0.056722
470.16,0.040604,0.11807,0.059788,0.049873,0.053356
470.18,0.046837,0.14459,0.068032,0.059602,0.062334
470.2,0.040478,0.11704,0.063586,0.049931,0.053973
470.22,0.046476,0.13312,0.066737,0.058105,0.061717
470.24,0.03838,0.11755,0.05927,0.049413,0.049877
470.26,0.045272,0.14133,0.066435,0.055169,0.058181
470.28,0.041321,0.12406,0.057458,0.054248,0.053692
470.3,0.045931,0.13706,0.065054,0.058393,0.059809
470.32,0.059738,0.19985,0.10627,0.080326,0.085677
470.34,0.04565,0.14133,0.070665,0.056321,0.054534
470.36,0.039131,0.11909,0.062076,0.05137,0.048137
470.38,0.046367,0.13329,0.063889,0.056206,0.057564
470.4,0.04041,0.12029,0.061903,0.049873,0.052514
470.42,0.047364,0.14048,0.065183,0.059775,0.058069
470.44,0.040329,0.1143,0.060393,0.049067,0.05257
470.46,0.04553,0.1374,0.066565,0.056724,0.054534
470.48,0.045507,0.14236,0.06937,0.055687,0.057227
470.5,0.046155,0.13107,0.067687,0.056551,0.056049
470.51,0.040002,0.11653,0.063371,0.050334,0.051223
470.54,0.048614,0.14219,0.061903,0.059717,0.060594
470.55,0.045541,0.13757,0.072262,0.060293,0.060538
470.57,0.047061,0.13569,0.066392,0.060926,0.054366
470.59,0.047955,0.14305,0.072736,0.060465,0.061212
470.61,0.045776,0.13398,0.061946,0.053788,0.061717
470.63,0.043156,0.12662,0.061299,0.054421,0.054702
470.65,0.048075,0.14185,0.067428,0.058623,0.058406
470.67,0.041373,0.12919,0.059918,0.055054,0.052738
470.69,0.044899,0.13808,0.063673,0.056206,0.057508
470.71,0.045994,0.13997,0.074074,0.060005,0.059416
470.73,0.046556,0.13877,0.067471,0.055803,0.059528
470.75,0.045157,0.13672,0.072866,0.061732,0.057676
470.77,0.045673,0.13997,0.069715,0.059257,0.058743
470.79,0.041734,0.12731,0.063716,0.056839,0.057115
470.81,0.04389,0.13381,0.065917,0.05563,0.056722
470.83,0.041379,0.1232,0.066737,0.051888,0.049708
470.85,0.045438,0.14305,0.066176,0.055687,0.056498
470.87,0.040696,0.12012,0.060177,0.048204,0.052121
470.89,0.044664,0.13706,0.068766,0.059314,0.060482
470.9,0.039968,0.11978,0.064406,0.055515,0.04853
470.93,0.047238,0.1463,0.071226,0.056839,0.061941
470.94,0.040633,0.11413,0.058493,0.052406,0.048866
470.96,0.050128,0.1516,0.076491,0.064668,0.062278
470.98,0.04143,0.1244,0.064191,0.054824,0.055095
471,0.046625,0.14595,0.065054,0.054882,0.056666
471.02,0.044033,0.13518,0.070881,0.058623,0.061099
471.04,0.04573,0.13791,0.068032,0.053442,0.055712
471.06,0.03893,0.11157,0.06022,0.04734,0.050718
471.08,0.044354,0.1362,0.068118,0.054421,0.058799
471.1,0.046321,0.14801,0.076233,0.063056,0.062727
471.12,0.044727,0.13449,0.063802,0.056666,0.055656
471.14,0.040604,0.12696,0.064363,0.049586,0.047576
